,t0_smooth_or_featured__features_or_disk,t0_smooth_or_featured__smooth,t0_smooth_or_featured__star_artifact_or_bad_zoom,t1_how_rounded_is_it__cigarshaped,t1_how_rounded_is_it__in_between,t1_how_rounded_is_it__completely_round,t2_could_this_be_a_disk_viewed_edgeon__yes_edge_on_disk,t2_could_this_be_a_disk_viewed_edgeon__no_something_else,t3_edge_on_bulge_what_shape__boxy,t3_edge_on_bulge_what_shape__no_bulge,t3_edge_on_bulge_what_shape__rounded,t4_is_there_a_bar__no_bar,t4_is_there_a_bar__strong_bar,t4_is_there_a_bar__weak_bar,t5_is_there_any_spiral_arm_pattern__yes,t5_is_there_any_spiral_arm_pattern__no,t6_spiral_how_tightly_wound__loose,t6_spiral_how_tightly_wound__medium,t6_spiral_how_tightly_wound__tight,t7_how_many_spiral_arms_are_there__1,t7_how_many_spiral_arms_are_there__2,t7_how_many_spiral_arms_are_there__3,t7_how_many_spiral_arms_are_there__4,t7_how_many_spiral_arms_are_there__more_than_4,t7_how_many_spiral_arms_are_there__cant_tell,t8_not_edge_on_bulge__dominant,t8_not_edge_on_bulge__moderate,t8_not_edge_on_bulge__no_bulge,t8_not_edge_on_bulge__large,t8_not_edge_on_bulge__small,t11_is_the_galaxy_merging_or_disturbed__major_disturbance,t11_is_the_galaxy_merging_or_disturbed__merging,t11_is_the_galaxy_merging_or_disturbed__minor_disturbance,t11_is_the_galaxy_merging_or_disturbed__none,t12_are_there_any_obvious_bright_clumps__yes,t12_are_there_any_obvious_bright_clumps__no,t19_what_problem_do___e_with_the_image__nonstar_artifact,t19_what_problem_do___e_with_the_image__bad_image_zoom,t19_what_problem_do___e_with_the_image__star,id_str,file_loc
6036,1.0,1.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,25.0,0.0,25625,/scratch/ydong/stamps/demo_F444W_added/F444W_5625_a.jpg
6037,4.0,1.0,30.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,4.0,9.0,17.0,25626,/scratch/ydong/stamps/demo_F444W_added/F444W_5626_a.jpg
6038,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,12.0,5.0,9.0,26.0,0.0,5.0,15.0,6.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,6.0,6.0,0.0,8.0,12.0,17.0,9.0,0.0,0.0,0.0,25628,/scratch/ydong/stamps/demo_F444W_added/F444W_5628_a.jpg
6039,1.0,9.0,28.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,1.0,27.0,0.0,25631,/scratch/ydong/stamps/demo_F444W_added/F444W_5631_a.jpg
6040,2.0,13.0,11.0,2.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,1.0,0.0,10.0,1.0,25634,/scratch/ydong/stamps/demo_F444W_added/F444W_5634_a.jpg
6041,6.0,11.0,15.0,4.0,7.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,7.0,5.0,1.0,1.0,5.0,0.0,13.0,2.0,25636,/scratch/ydong/stamps/demo_F444W_added/F444W_5636_a.jpg
6042,9.0,13.0,15.0,2.0,11.0,0.0,2.0,7.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,3.0,3.0,7.0,9.0,4.0,5.0,1.0,13.0,1.0,25637,/scratch/ydong/stamps/demo_F444W_added/F444W_5637_a.jpg
6043,4.0,9.0,16.0,0.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,5.0,3.0,3.0,1.0,3.0,11.0,2.0,25638,/scratch/ydong/stamps/demo_F444W_added/F444W_5638_a.jpg
6044,7.0,7.0,9.0,2.0,1.0,4.0,3.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,7.0,5.0,2.0,0.0,9.0,0.0,25639,/scratch/ydong/stamps/demo_F444W_added/F444W_5639_a.jpg
6045,3.0,8.0,14.0,1.0,5.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,3.0,0.0,13.0,1.0,25640,/scratch/ydong/stamps/demo_F444W_added/F444W_5640_a.jpg
6046,8.0,19.0,11.0,0.0,8.0,11.0,0.0,8.0,0.0,0.0,0.0,5.0,1.0,2.0,5.0,3.0,1.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,7.0,0.0,8.0,12.0,5.0,3.0,0.0,11.0,0.0,25642,/scratch/ydong/stamps/demo_F444W_added/F444W_5642_a.jpg
6047,6.0,9.0,14.0,0.0,2.0,7.0,1.0,5.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,1.0,8.0,3.0,3.0,1.0,11.0,2.0,25643,/scratch/ydong/stamps/demo_F444W_added/F444W_5643_a.jpg
6048,0.0,6.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,20.0,0.0,25646,/scratch/ydong/stamps/demo_F444W_added/F444W_5646_a.jpg
6049,3.0,12.0,15.0,0.0,2.0,10.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,9.0,0.0,3.0,0.0,13.0,2.0,25653,/scratch/ydong/stamps/demo_F444W_added/F444W_5653_a.jpg
6050,9.0,4.0,12.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,6.0,1.0,3.0,3.0,2.0,7.0,0.0,12.0,0.0,25655,/scratch/ydong/stamps/demo_F444W_added/F444W_5655_a.jpg
6051,6.0,17.0,15.0,3.0,10.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0,7.0,13.0,0.0,6.0,1.0,13.0,1.0,25656,/scratch/ydong/stamps/demo_F444W_added/F444W_5656_a.jpg
6052,8.0,12.0,10.0,0.0,9.0,3.0,1.0,7.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,4.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,4.0,2.0,4.0,10.0,3.0,5.0,1.0,9.0,0.0,25658,/scratch/ydong/stamps/demo_F444W_added/F444W_5658_a.jpg
6053,9.0,11.0,11.0,7.0,2.0,2.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,2.0,4.0,5.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,1.0,3.0,0.0,5.0,12.0,3.0,6.0,1.0,10.0,0.0,25659,/scratch/ydong/stamps/demo_F444W_added/F444W_5659_a.jpg
6054,2.0,6.0,11.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,1.0,1.0,8.0,2.0,25662,/scratch/ydong/stamps/demo_F444W_added/F444W_5662_a.jpg
6055,9.0,10.0,7.0,2.0,8.0,0.0,2.0,7.0,1.0,0.0,1.0,5.0,0.0,2.0,2.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,2.0,3.0,9.0,5.0,1.0,8.0,0.0,7.0,0.0,25663,/scratch/ydong/stamps/demo_F444W_added/F444W_5663_a.jpg
6056,26.0,7.0,6.0,0.0,4.0,3.0,0.0,26.0,0.0,0.0,0.0,12.0,4.0,10.0,22.0,4.0,9.0,9.0,4.0,0.0,15.0,6.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0,8.0,10.0,5.0,7.0,11.0,14.0,12.0,1.0,5.0,0.0,25664,/scratch/ydong/stamps/demo_F444W_added/F444W_5664_a.jpg
6057,6.0,14.0,7.0,5.0,4.0,5.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,13.0,0.0,6.0,0.0,6.0,1.0,25665,/scratch/ydong/stamps/demo_F444W_added/F444W_5665_a.jpg
6058,2.0,6.0,21.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,8.0,11.0,2.0,25666,/scratch/ydong/stamps/demo_F444W_added/F444W_5666_a.jpg
6059,3.0,5.0,25.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,2.0,1.0,2.0,11.0,12.0,25668,/scratch/ydong/stamps/demo_F444W_added/F444W_5668_a.jpg
6060,6.0,1.0,23.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,4.0,1.0,20.0,2.0,25670,/scratch/ydong/stamps/demo_F444W_added/F444W_5670_a.jpg
6061,18.0,5.0,7.0,1.0,3.0,1.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,7.0,4.0,5.0,7.0,16.0,2.0,2.0,4.0,1.0,25671,/scratch/ydong/stamps/demo_F444W_added/F444W_5671_a.jpg
6062,0.0,4.0,15.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,7.0,8.0,25673,/scratch/ydong/stamps/demo_F444W_added/F444W_5673_a.jpg
6063,3.0,14.0,9.0,3.0,2.0,9.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,0.0,3.0,1.0,8.0,0.0,25674,/scratch/ydong/stamps/demo_F444W_added/F444W_5674_a.jpg
6064,1.0,1.0,32.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,23.0,25675,/scratch/ydong/stamps/demo_F444W_added/F444W_5675_a.jpg
6065,1.0,18.0,16.0,4.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,5.0,0.0,1.0,0.0,14.0,2.0,25676,/scratch/ydong/stamps/demo_F444W_added/F444W_5676_a.jpg
6066,11.0,10.0,11.0,0.0,9.0,1.0,3.0,8.0,1.0,0.0,2.0,7.0,1.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,3.0,4.0,5.0,9.0,5.0,6.0,1.0,9.0,1.0,25677,/scratch/ydong/stamps/demo_F444W_added/F444W_5677_a.jpg
6067,2.0,8.0,15.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,0.0,3.0,12.0,0.0,25678,/scratch/ydong/stamps/demo_F444W_added/F444W_5678_a.jpg
6068,2.0,4.0,14.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0,11.0,2.0,25679,/scratch/ydong/stamps/demo_F444W_added/F444W_5679_a.jpg
6069,1.0,19.0,14.0,1.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,16.0,1.0,0.0,0.0,10.0,4.0,25684,/scratch/ydong/stamps/demo_F444W_added/F444W_5684_a.jpg
6070,4.0,3.0,22.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,22.0,0.0,25689,/scratch/ydong/stamps/demo_F444W_added/F444W_5689_a.jpg
6071,3.0,20.0,6.0,0.0,10.0,10.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,11.0,0.0,3.0,0.0,3.0,3.0,25690,/scratch/ydong/stamps/demo_F444W_added/F444W_5690_a.jpg
6072,4.0,22.0,9.0,0.0,9.0,13.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,17.0,2.0,4.0,3.0,1.0,1.0,7.0,1.0,25691,/scratch/ydong/stamps/demo_F444W_added/F444W_5691_a.jpg
6073,9.0,7.0,21.0,4.0,3.0,0.0,4.0,5.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,5.0,7.0,1.0,8.0,0.0,21.0,0.0,25693,/scratch/ydong/stamps/demo_F444W_added/F444W_5693_a.jpg
6074,2.0,27.0,10.0,0.0,26.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,14.0,12.0,1.0,1.0,1.0,9.0,0.0,25694,/scratch/ydong/stamps/demo_F444W_added/F444W_5694_a.jpg
6075,14.0,7.0,9.0,3.0,3.0,1.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,11.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,3.0,3.0,12.0,2.0,4.0,11.0,3.0,0.0,8.0,1.0,25695,/scratch/ydong/stamps/demo_F444W_added/F444W_5695_a.jpg
6076,14.0,9.0,4.0,1.0,7.0,1.0,0.0,14.0,0.0,0.0,0.0,10.0,1.0,3.0,1.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,2.0,1.0,12.0,2.0,8.0,12.0,2.0,2.0,2.0,0.0,25696,/scratch/ydong/stamps/demo_F444W_added/F444W_5696_a.jpg
6077,18.0,6.0,8.0,0.0,5.0,1.0,0.0,18.0,0.0,0.0,0.0,15.0,1.0,2.0,3.0,15.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,3.0,2.0,13.0,1.0,8.0,14.0,4.0,3.0,4.0,1.0,25697,/scratch/ydong/stamps/demo_F444W_added/F444W_5697_a.jpg
6078,12.0,11.0,9.0,2.0,8.0,1.0,9.0,3.0,2.0,3.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,14.0,2.0,10.0,2.0,7.0,0.0,25698,/scratch/ydong/stamps/demo_F444W_added/F444W_5698_a.jpg
6079,6.0,9.0,13.0,1.0,7.0,1.0,3.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,11.0,4.0,2.0,0.0,10.0,3.0,25699,/scratch/ydong/stamps/demo_F444W_added/F444W_5699_a.jpg
6080,11.0,15.0,6.0,3.0,12.0,0.0,8.0,3.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,11.0,13.0,2.0,9.0,1.0,4.0,1.0,25700,/scratch/ydong/stamps/demo_F444W_added/F444W_5700_a.jpg
6081,5.0,9.0,19.0,4.0,2.0,3.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,2.0,1.0,5.0,2.0,3.0,0.0,19.0,0.0,25703,/scratch/ydong/stamps/demo_F444W_added/F444W_5703_a.jpg
6082,5.0,19.0,10.0,13.0,6.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,12.0,0.0,5.0,1.0,9.0,0.0,25704,/scratch/ydong/stamps/demo_F444W_added/F444W_5704_a.jpg
6083,5.0,3.0,17.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,3.0,4.0,1.0,0.0,15.0,2.0,25705,/scratch/ydong/stamps/demo_F444W_added/F444W_5705_a.jpg
6084,10.0,11.0,5.0,4.0,7.0,0.0,7.0,3.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,5.0,14.0,2.0,8.0,0.0,3.0,2.0,25706,/scratch/ydong/stamps/demo_F444W_added/F444W_5706_a.jpg
6085,1.0,19.0,10.0,0.0,2.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,17.0,1.0,0.0,1.0,5.0,4.0,25707,/scratch/ydong/stamps/demo_F444W_added/F444W_5707_a.jpg
6086,1.0,5.0,29.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,29.0,25708,/scratch/ydong/stamps/demo_F444W_added/F444W_5708_a.jpg
6087,2.0,6.0,12.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,2.0,9.0,1.0,25709,/scratch/ydong/stamps/demo_F444W_added/F444W_5709_a.jpg
6088,16.0,11.0,8.0,7.0,4.0,0.0,2.0,14.0,0.0,0.0,2.0,13.0,0.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,2.0,5.0,15.0,0.0,7.0,12.0,4.0,1.0,7.0,0.0,25710,/scratch/ydong/stamps/demo_F444W_added/F444W_5710_a.jpg
6089,11.0,6.0,4.0,1.0,3.0,2.0,1.0,10.0,0.0,0.0,1.0,9.0,0.0,1.0,2.0,8.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,11.0,1.0,5.0,11.0,0.0,1.0,3.0,0.0,25711,/scratch/ydong/stamps/demo_F444W_added/F444W_5711_a.jpg
6090,11.0,14.0,9.0,4.0,9.0,1.0,5.0,6.0,2.0,0.0,3.0,4.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,10.0,7.0,4.0,4.0,6.0,5.0,1.0,7.0,1.0,25714,/scratch/ydong/stamps/demo_F444W_added/F444W_5714_a.jpg
6091,4.0,5.0,18.0,4.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,16.0,0.0,25715,/scratch/ydong/stamps/demo_F444W_added/F444W_5715_a.jpg
6092,3.0,15.0,11.0,1.0,12.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,13.0,1.0,2.0,1.0,10.0,0.0,25716,/scratch/ydong/stamps/demo_F444W_added/F444W_5716_a.jpg
6093,2.0,3.0,20.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,6.0,10.0,4.0,25718,/scratch/ydong/stamps/demo_F444W_added/F444W_5718_a.jpg
6094,2.0,1.0,32.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,29.0,25719,/scratch/ydong/stamps/demo_F444W_added/F444W_5719_a.jpg
6095,4.0,19.0,15.0,1.0,4.0,14.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,4.0,18.0,2.0,2.0,1.0,12.0,2.0,25720,/scratch/ydong/stamps/demo_F444W_added/F444W_5720_a.jpg
6096,11.0,11.0,7.0,9.0,2.0,0.0,11.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,5.0,7.0,6.0,5.0,1.0,6.0,0.0,25721,/scratch/ydong/stamps/demo_F444W_added/F444W_5721_a.jpg
6097,12.0,10.0,2.0,9.0,1.0,0.0,9.0,3.0,2.0,6.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,3.0,5.0,10.0,3.0,9.0,2.0,0.0,0.0,25722,/scratch/ydong/stamps/demo_F444W_added/F444W_5722_a.jpg
6098,2.0,12.0,11.0,6.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,4.0,0.0,2.0,1.0,8.0,2.0,25723,/scratch/ydong/stamps/demo_F444W_added/F444W_5723_a.jpg
6099,3.0,23.0,10.0,2.0,17.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,5.0,8.0,10.0,1.0,2.0,1.0,8.0,1.0,25724,/scratch/ydong/stamps/demo_F444W_added/F444W_5724_a.jpg
6100,8.0,10.0,9.0,1.0,9.0,0.0,1.0,7.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,11.0,4.0,2.0,5.0,3.0,1.0,7.0,1.0,25725,/scratch/ydong/stamps/demo_F444W_added/F444W_5725_a.jpg
6101,9.0,10.0,7.0,0.0,8.0,2.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,2.0,1.0,7.0,4.0,7.0,9.0,0.0,1.0,6.0,0.0,25726,/scratch/ydong/stamps/demo_F444W_added/F444W_5726_a.jpg
